codAuto;codMonitoramento;data;Elemento;km;Estado;Rodovia;Sentido;Altura;Largura;Diametro;Dimensão;EstadoConservacao;Localizacao;CaixaAla;Tipo;TipoMontante;MaterialRevestimento;formato;SIGLA;repararEntorno;medidaAproximada;elementoExcluido;motivoExclusao;Latitude1;Longitude1;OK;Limpeza;Assoreado;Afogado;TestaAlaDanificada;TubulacaoDanificada;CaixaDanificada;Erosao;FissurasTrincas;SemTampa;Tampadanificada;TampaDanificadaInexist;Estrutura;SemSolucaoImediata;TipoSemSolucaoImediata;DescricaoOutroSemSolucaoImediata;Observacao;funcionario;Marginal;Correcao;dataEnvio;InterferenciaTerceiros;TipoInterferenciaTerceiros;fotoInterna;descricaoFotoInterna;descricaoOutroFotoInterna;inacessivelRocada;Semestre;Ano;Controle;removido;lote;Foto1_Ficha;Foto2_Ficha;Foto1;Foto2;Foto3;Foto4;Foto5;Foto6;Foto7;Foto8;Foto9;Foto10;Foto11;Foto12;Foto13;Foto14;Foto15;Foto1_fichas_nova;Foto2_fichas_nova;Foto3_fichas_nova;Foto4_fichas_nova;observacaoAlteracao;sync;edit
2006;1544;6/10/2020;BUEIRO;080+010;ES;BR-101;NORTE;0,00;0,00;0,80;ø0,8;Bom;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-18,8215462;-39,9066279;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;Trabalha afogado.;JOSE FERNANDES PEREIRA;N;N;6/10/2020;Não;;;;;N;4;2020;;;BR-101;WhatsApp Image 2020-08-14 at 10.17.43.jpeg;WhatsApp Image 2020-08-14 at 10.17.44.jpeg;Drenagem_BU_080+010_j 00_ECO101_20201006_082202.jpg;Drenagem_BU_080+010_j 00_ECO101_20201006_082352.jpg;Drenagem_BU_080+010_j 00_ECO101_20201006_082338.jpg;Drenagem_BU_080+010_j 00_ECO101_20201006_082214.jpg;Drenagem_BU_080+010_j 00_ECO101_20201006_082405.jpg;;;;;;;;;;;;;;;;;
1973;2120;6/10/2020;BUEIRO;080+052;ES;BR-101;SUL;1,40;1,20;0,80;ø0,8;Bom;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-18,8217080600596;-39,9069991008506;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;CLEBERÇON DA SILVA SANTOS MATTOS;N;N;6/10/2020;Não;;Tablet;;;N;4;2020;;;BR-101;Drenagem_BU_080+052_0_ECO101_20201006_083033.jpg;Drenagem_BU_080+052_0_ECO101_20201006_083118.jpg;Drenagem_BU_080+052_0_ECO101_20201006_083033.jpg;Drenagem_BU_080+052_0_ECO101_20201006_083118.jpg;Drenagem_BU_080+052_0_ECO101_20201006_083104.jpg;Drenagem_BU_080+052_0_ECO101_20201006_083109.jpg;Drenagem_BU_080+052_0_ECO101_20201006_083113.jpg;Drenagem_BU_080+052_0_ECO101_20201006_083055.jpg;Drenagem_BU_080+052_0_ECO101_20201006_083126.jpg;Drenagem_BU_080+052_0_ECO101_20201006_083142.jpg;Drenagem_BU_080+052_0_ECO101_20201006_083149.jpg;;;;;;;;;;;;;
4688;1545;8/10/2020;BUEIRO;080+055;ES;BR-101;NORTE;0,00;0,00;0,80;ø0,8;Regular;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;;NÃO; ;;-18,821636849273;-39,9068288722432;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;Elemento coberto pela vegetação.;GILMAR APARECIDO ANACLETO;N;N;8/10/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_080+055_394_ECO101_20201008_105936.jpg;Drenagem_BU_080+055_394_ECO101_20201008_110018.jpg;Drenagem_BU_080+055_394_ECO101_20201008_105936.jpg;Drenagem_BU_080+055_394_ECO101_20201008_110018.jpg;Drenagem_BU_080+055_394_ECO101_20201008_110030.jpg;Drenagem_BU_080+055_394_ECO101_20201008_110035.jpg;Drenagem_BU_080+055_394_ECO101_20201008_110048.jpg;;;;;;;;;;;;;;;;;
2008;2109;6/10/2020;BUEIRO;080+060;ES;BR-101;NORTE;1,55;1,45;0,80;ø0,8;Bom;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-18,8218069;-39,906912;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;JOSE FERNANDES PEREIRA;N;N;6/10/2020;Não;;Abrir Caixa;;;N;4;2020;;;BR-101;Drenagem_BU_080+060_j 00_ECO101_20201006_082910.jpg;12-10_SAM_0666.JPG;Drenagem_BU_080+060_j 00_ECO101_20201006_082910.jpg;12-10_SAM_0666.JPG;Drenagem_BU_080+060_j 00_ECO101_20201006_082933.jpg;Drenagem_BU_080+060_j 00_ECO101_20201006_082926.jpg;Drenagem_BU_080+060_j 00_ECO101_20201006_083115.jpg;;;;;;;;;;;;;;;;;
1972;1500;6/10/2020;BUEIRO;081+500;ES;BR-101;SUL;0,00;0,00;0,80;ø0,8;Regular;RODOVIA;ALA;SIMPLES;MONTANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-18,832411730762;-39,9151209970873;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;Elemento coberto pela vegetação.;CLEBERÇON DA SILVA SANTOS MATTOS;N;N;6/10/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_081+500_0_ECO101_20201006_083518.jpg;Drenagem_BU_081+500_0_ECO101_20201006_083855.jpg;Drenagem_BU_081+500_0_ECO101_20201006_083518.jpg;Drenagem_BU_081+500_0_ECO101_20201006_083855.jpg;Drenagem_BU_081+500_0_ECO101_20201006_083826.jpg;Drenagem_BU_081+500_0_ECO101_20201006_083838.jpg;Drenagem_BU_081+500_0_ECO101_20201006_083843.jpg;Drenagem_BU_081+500_0_ECO101_20201006_083848.jpg;Drenagem_BU_081+500_0_ECO101_20201006_083738.jpg;;;;;;;;;;;;;;;
2072;1546;6/10/2020;BUEIRO;081+520;ES;BR-101;NORTE;0,00;0,00;0,80;ø0,8;Regular;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-18,8325497;-39,915015;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;Elemento coberto pela vegetação.;JOSE FERNANDES PEREIRA;N;N;6/10/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_081+520_j 00_ECO101_20201006_083915.jpg;Drenagem_BU_081+520_j 00_ECO101_20201006_083952.jpg;Drenagem_BU_081+520_j 00_ECO101_20201006_083915.jpg;Drenagem_BU_081+520_j 00_ECO101_20201006_083952.jpg;Drenagem_BU_081+520_j 00_ECO101_20201006_083941.jpg;Drenagem_BU_081+520_j 00_ECO101_20201006_083932.jpg;;;;;;;;;;;;;;;;;;
2084;1501;6/10/2020;BUEIRO;082+220;ES;BR-101;SUL;0,00;0,00;1,00;ø1;Regular;RODOVIA;ALA;TRIPLO;JUSANTE;CONCRETO;TUBULAR;BTTC;NÃO;NÃO;NÃO;NÃO;-18,8375827541534;-39,9189470467626;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;Trabalha afogado.;CLEBERÇON DA SILVA SANTOS MATTOS;N;N;6/10/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_082+220_0_ECO101_20201006_084248.jpg;Drenagem_BU_082+220_0_ECO101_20201006_084439.jpg;Drenagem_BU_082+220_0_ECO101_20201006_084248.jpg;Drenagem_BU_082+220_0_ECO101_20201006_084439.jpg;Drenagem_BU_082+220_0_ECO101_20201006_084333.jpg;Drenagem_BU_082+220_0_ECO101_20201006_084343.jpg;Drenagem_BU_082+220_0_ECO101_20201006_084421.jpg;Drenagem_BU_082+220_0_ECO101_20201006_084430.jpg;Drenagem_BU_082+220_0_ECO101_20201006_084328.jpg;Drenagem_BU_082+220_0_ECO101_20201006_084446.jpg;Drenagem_BU_082+220_0_ECO101_20201006_084549.jpg;Drenagem_BU_082+220_0_ECO101_20201006_084554.jpg;Drenagem_BU_082+220_0_ECO101_20201006_084602.jpg;Drenagem_BU_082+220_0_ECO101_20201006_084611.jpg;Drenagem_BU_082+220_0_ECO101_20201006_084644.jpg;Drenagem_BU_082+220_0_ECO101_20201006_084711.jpg;;;;;;;;
2115;1547;6/10/2020;BUEIRO;082+220;ES;BR-101;NORTE;0,00;0,00;1,00;ø1;Bom;RODOVIA;ALA;TRIPLO;MONTANTE;CONCRETO;TUBULAR;BTTC;NÃO;NÃO;NÃO;NÃO;-18,8376275;-39,918768;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;Trabalha afogado.;JOSE FERNANDES PEREIRA;N;N;6/10/2020;Não;;;;;N;4;2020;;;BR-101;WhatsApp Image 2020-08-14 at 10.43.48.jpeg;WhatsApp Image 2020-08-14 at 10.43.47.jpeg;Drenagem_BU_082+220_j 00_ECO101_20201006_084341.jpg;Drenagem_BU_082+220_j 00_ECO101_20201006_084517.jpg;Drenagem_BU_082+220_j 00_ECO101_20201006_084404.jpg;Drenagem_BU_082+220_j 00_ECO101_20201006_084422.jpg;Drenagem_BU_082+220_j 00_ECO101_20201006_084348.jpg;;;;;;;;;;;;;;;;;
1950;1557;6/10/2020;BUEIRO;082+690;ES;BR-101;SUL;0,00;0,00;0,80;ø0,8;Regular;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-18,8409572105319;-39,9214223711865;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;CLEBERÇON DA SILVA SANTOS MATTOS;N;N;6/10/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_082+690_0_ECO101_20201006_084931.jpg;Drenagem_BU_082+690_0_ECO101_20201006_085046.jpg;Drenagem_BU_082+690_0_ECO101_20201006_084931.jpg;Drenagem_BU_082+690_0_ECO101_20201006_085046.jpg;Drenagem_BU_082+690_0_ECO101_20201006_084939.jpg;Drenagem_BU_082+690_0_ECO101_20201006_084945.jpg;Drenagem_BU_082+690_0_ECO101_20201006_084957.jpg;Drenagem_BU_082+690_0_ECO101_20201006_085004.jpg;Drenagem_BU_082+690_0_ECO101_20201006_085039.jpg;Drenagem_BU_082+690_0_ECO101_20201006_084935.jpg;;;;;;;;;;;;;;
1971;2121;6/10/2020;BUEIRO;082+690;ES;BR-101;SUL;1,20;1,40;0,80;ø0,8;Regular;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-18,8409572105319;-39,9214223711865;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;CLEBERÇON DA SILVA SANTOS MATTOS;N;N;6/10/2020;Não;;Tablet;;;N;4;2020;;;BR-101;Drenagem_BU_082+690_0_ECO101_20201006_085229.jpg;Drenagem_BU_082+690_0_ECO101_20201006_085204.jpg;Drenagem_BU_082+690_0_ECO101_20201006_085229.jpg;Drenagem_BU_082+690_0_ECO101_20201006_085204.jpg;Drenagem_BU_082+690_0_ECO101_20201006_085141.jpg;Drenagem_BU_082+690_0_ECO101_20201006_085146.jpg;Drenagem_BU_082+690_0_ECO101_20201006_085156.jpg;Drenagem_BU_082+690_0_ECO101_20201006_085133.jpg;Drenagem_BU_082+690_0_ECO101_20201006_085213.jpg;Drenagem_BU_082+690_0_ECO101_20201006_085221.jpg;Drenagem_BU_082+690_0_ECO101_20201006_085129.jpg;Drenagem_BU_082+690_0_ECO101_20201006_085234.jpg;;;;;;;;;;;;
1953;2110;6/10/2020;BUEIRO;082+690;ES;BR-101;NORTE;1,20;1,40;0,80;ø0,8;Regular;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-18,8410283;-39,921334;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;JOSE FERNANDES PEREIRA;N;N;6/10/2020;Não;;Abrir Caixa;;;N;4;2020;;;BR-101;Drenagem_BU_082+690_j 00_ECO101_20201006_084938.jpg;12-10_SAM_0667.JPG;Drenagem_BU_082+690_j 00_ECO101_20201006_084938.jpg;12-10_SAM_0667.JPG;Drenagem_BU_082+690_j 00_ECO101_20201006_084958.jpg;Drenagem_BU_082+690_j 00_ECO101_20201006_084953.jpg;Drenagem_BU_082+690_j 00_ECO101_20201006_085004.jpg;;;;;;;;;;;;;;;;;
1949;1502;6/10/2020;BUEIRO;082+760;ES;BR-101;SUL;0,00;0,00;0,80;ø0,8;Regular;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-18,8415211019518;-39,9219617487005;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;CLEBERÇON DA SILVA SANTOS MATTOS;N;N;6/10/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_082+760_0_ECO101_20201006_085339.jpg;Drenagem_BU_082+760_0_ECO101_20201006_085534.jpg;Drenagem_BU_082+760_0_ECO101_20201006_085339.jpg;Drenagem_BU_082+760_0_ECO101_20201006_085534.jpg;Drenagem_BU_082+760_0_ECO101_20201006_085405.jpg;Drenagem_BU_082+760_0_ECO101_20201006_085412.jpg;Drenagem_BU_082+760_0_ECO101_20201006_085452.jpg;Drenagem_BU_082+760_0_ECO101_20201006_085517.jpg;Drenagem_BU_082+760_0_ECO101_20201006_085359.jpg;Drenagem_BU_082+760_0_ECO101_20201006_085540.jpg;Drenagem_BU_082+760_0_ECO101_20201006_085549.jpg;;;;;;;;;;;;;
1954;1548;6/10/2020;BUEIRO;082+760;ES;BR-101;NORTE;0,00;0,00;0,80;ø0,8;Bom;RODOVIA;ALA;SIMPLES;MONTANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-18,8417021;-39,9217884;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;JOSE FERNANDES PEREIRA;N;N;6/10/2020;Sim;Não Identificado;;;;N;4;2020;;;BR-101;WhatsApp Image 2020-08-17 at 11.17.11.jpeg;WhatsApp Image 2020-08-17 at 11.22.19.jpeg;Drenagem_BU_082+760_j 00_ECO101_20201006_085443.jpg;Drenagem_BU_082+760_j 00_ECO101_20201006_085616.jpg;Drenagem_BU_082+760_j 00_ECO101_20201006_085451.jpg;Drenagem_BU_082+760_j 00_ECO101_20201006_085706.jpg;Drenagem_BU_082+760_j 00_ECO101_20201006_085712.jpg;;;;;;;;;;;;;;;;;
1947;1503;6/10/2020;BUEIRO;083+020;ES;BR-101;SUL;0,00;0,00;0,80;ø0,8;Regular;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-18,843478634098;-39,9233188624685;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;CLEBERÇON DA SILVA SANTOS MATTOS;N;N;6/10/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_083+020_0_ECO101_20201006_090057.jpg;Drenagem_BU_083+020_0_ECO101_20201006_090221.jpg;Drenagem_BU_083+020_0_ECO101_20201006_090057.jpg;Drenagem_BU_083+020_0_ECO101_20201006_090221.jpg;Drenagem_BU_083+020_0_ECO101_20201006_090117.jpg;Drenagem_BU_083+020_0_ECO101_20201006_090121.jpg;Drenagem_BU_083+020_0_ECO101_20201006_090128.jpg;Drenagem_BU_083+020_0_ECO101_20201006_090140.jpg;Drenagem_BU_083+020_0_ECO101_20201006_090149.jpg;Drenagem_BU_083+020_0_ECO101_20201006_090211.jpg;Drenagem_BU_083+020_0_ECO101_20201006_090111.jpg;Drenagem_BU_083+020_0_ECO101_20201006_090234.jpg;;;;;;;;;;;;
1948;2123;6/10/2020;BUEIRO;083+020;ES;BR-101;SUL;1,40;1,20;0,80;ø0,8;Regular;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-18,843478634098;-39,9233188624685;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;CLEBERÇON DA SILVA SANTOS MATTOS;N;N;6/10/2020;Não;;Tablet;;;N;4;2020;;;BR-101;Drenagem_BU_083+020_0_ECO101_20201006_090357.jpg;Drenagem_BU_083+020_0_ECO101_20201006_090324.jpg;Drenagem_BU_083+020_0_ECO101_20201006_090357.jpg;Drenagem_BU_083+020_0_ECO101_20201006_090324.jpg;Drenagem_BU_083+020_0_ECO101_20201006_090318.jpg;Drenagem_BU_083+020_0_ECO101_20201006_090311.jpg;Drenagem_BU_083+020_0_ECO101_20201006_090333.jpg;Drenagem_BU_083+020_0_ECO101_20201006_090339.jpg;Drenagem_BU_083+020_0_ECO101_20201006_090346.jpg;Drenagem_BU_083+020_0_ECO101_20201006_090306.jpg;Drenagem_BU_083+020_0_ECO101_20201006_090404.jpg;;;;;;;;;;;;;
1955;2111;6/10/2020;BUEIRO;083+020;ES;BR-101;NORTE;1,40;1,20;0,80;ø0,8;Regular;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-18,8435314;-39,9231699;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;JOSE FERNANDES PEREIRA;N;N;6/10/2020;Não;;Tablet;;;N;4;2020;;;BR-101;Drenagem_BU_083+020_j 00_ECO101_20201006_090143.jpg;Drenagem_BU_083+020_j 00_ECO101_20201006_090220.jpg;Drenagem_BU_083+020_j 00_ECO101_20201006_090143.jpg;Drenagem_BU_083+020_j 00_ECO101_20201006_090220.jpg;Drenagem_BU_083+020_j 00_ECO101_20201006_090203.jpg;Drenagem_BU_083+020_j 00_ECO101_20201006_090209.jpg;Drenagem_BU_083+020_j 00_ECO101_20201006_090154.jpg;Drenagem_BU_083+020_j 00_ECO101_20201006_090242.jpg;;;;;;;;;;;;;;;;
1956;2112;6/10/2020;BUEIRO;083+130;ES;BR-101;NORTE;1,20;1,40;0,80;ø0,8;Bom;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-18,8445194;-39,9239274;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;JOSE FERNANDES PEREIRA;N;N;6/10/2020;Não;;Tablet;;;N;4;2020;;;BR-101;Drenagem_BU_083+130_j 00_ECO101_20201006_090955.jpg;Drenagem_BU_083+130_j 00_ECO101_20201006_091029.jpg;Drenagem_BU_083+130_j 00_ECO101_20201006_090955.jpg;Drenagem_BU_083+130_j 00_ECO101_20201006_091029.jpg;Drenagem_BU_083+130_j 00_ECO101_20201006_091015.jpg;Drenagem_BU_083+130_j 00_ECO101_20201006_091021.jpg;Drenagem_BU_083+130_j 00_ECO101_20201006_091008.jpg;Drenagem_BU_083+130_j 00_ECO101_20201006_091119.jpg;;;;;;;;;;;;;;;;
1963;1558;6/10/2020;BUEIRO;083+130;ES;BR-101;SUL;0,00;0,00;0,80;ø0,8;Bom;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-18,8444720563154;-39,9240518742541;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;CLEBERÇON DA SILVA SANTOS MATTOS;N;N;6/10/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_083+130_0_ECO101_20201006_090921.jpg;Drenagem_BU_083+130_0_ECO101_20201006_091008.jpg;Drenagem_BU_083+130_0_ECO101_20201006_090921.jpg;Drenagem_BU_083+130_0_ECO101_20201006_091008.jpg;Drenagem_BU_083+130_0_ECO101_20201006_090932.jpg;Drenagem_BU_083+130_0_ECO101_20201006_090947.jpg;Drenagem_BU_083+130_0_ECO101_20201006_091001.jpg;Drenagem_BU_083+130_0_ECO101_20201006_090928.jpg;Drenagem_BU_083+130_0_ECO101_20201006_091014.jpg;Drenagem_BU_083+130_0_ECO101_20201006_091022.jpg;Drenagem_BU_083+130_0_ECO101_20201006_091033.jpg;;;;;;;;;;;;;
1946;4221;6/10/2020;BUEIRO;083+130;ES;BR-101;SUL;1,20;1,40;0,80;ø0,8;Bom;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-18,8444165635291;-39,9240176948266;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;CLEBERÇON DA SILVA SANTOS MATTOS;N;N;6/10/2020;Não;;Abrir Caixa;;;N;4;2020;;;BR-101;Drenagem_BU_083+130_0_ECO101_20201006_090807.jpg;12-10_SAM_0668.JPG;Drenagem_BU_083+130_0_ECO101_20201006_090807.jpg;12-10_SAM_0668.JPG;Drenagem_BU_083+130_0_ECO101_20201006_090812.jpg;Drenagem_BU_083+130_0_ECO101_20201006_090825.jpg;Drenagem_BU_083+130_0_ECO101_20201006_090829.jpg;Drenagem_BU_083+130_0_ECO101_20201006_090847.jpg;Drenagem_BU_083+130_0_ECO101_20201006_090816.jpg;;;;;;;;;;;;;;;
1952;1549;6/10/2020;BUEIRO;083+210;ES;BR-101;NORTE;0,00;0,00;0,80;ø0,8;Regular;RODOVIA;ALA;SIMPLES;MONTANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-18,8450974;-39,9243345;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;JOSE FERNANDES PEREIRA;N;N;6/10/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_083+210_j 00_ECO101_20201006_091437.jpg;Drenagem_BU_083+210_j 00_ECO101_20201006_091639.jpg;Drenagem_BU_083+210_j 00_ECO101_20201006_091437.jpg;Drenagem_BU_083+210_j 00_ECO101_20201006_091639.jpg;Drenagem_BU_083+210_j 00_ECO101_20201006_091606.jpg;Drenagem_BU_083+210_j 00_ECO101_20201006_091625.jpg;Drenagem_BU_083+210_j 00_ECO101_20201006_091455.jpg;;;;;;;;;;;;;;;;;
2059;1504;6/10/2020;BUEIRO;083+210;ES;BR-101;SUL;0,00;0,00;0,80;ø0,8;Regular;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-18,8449912566114;-39,9244253839106;Não;Sim;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;CLEBERÇON DA SILVA SANTOS MATTOS;N;N;6/10/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_083+210_0_ECO101_20201006_091321.jpg;Drenagem_BU_083+210_0_ECO101_20201006_091449.jpg;Drenagem_BU_083+210_0_ECO101_20201006_091321.jpg;Drenagem_BU_083+210_0_ECO101_20201006_091449.jpg;Drenagem_BU_083+210_0_ECO101_20201006_091358.jpg;Drenagem_BU_083+210_0_ECO101_20201006_091432.jpg;Drenagem_BU_083+210_0_ECO101_20201006_091436.jpg;Drenagem_BU_083+210_0_ECO101_20201006_091350.jpg;Drenagem_BU_083+210_0_ECO101_20201006_091455.jpg;;;;;;;;;;;;;;;
1957;2122;6/10/2020;BUEIRO;083+300;ES;BR-101;SUL;1,40;1,30;0,80;ø0,8;Regular;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-18,8453965663315;-39,9247091983961;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;CLEBERÇON DA SILVA SANTOS MATTOS;N;N;6/10/2020;Não;;Tablet;;;N;4;2020;;;BR-101;Drenagem_BU_083+300_0_ECO101_20201006_091859-1.jpg;Drenagem_BU_083+300_0_ECO101_20201006_091845.jpg;Drenagem_BU_083+300_0_ECO101_20201006_091859-1.jpg;Drenagem_BU_083+300_0_ECO101_20201006_091845.jpg;Drenagem_BU_083+300_0_ECO101_20201006_091801.jpg;Drenagem_BU_083+300_0_ECO101_20201006_091806.jpg;Drenagem_BU_083+300_0_ECO101_20201006_091816.jpg;Drenagem_BU_083+300_0_ECO101_20201006_091828.jpg;Drenagem_BU_083+300_0_ECO101_20201006_091837.jpg;Drenagem_BU_083+300_0_ECO101_20201006_091755.jpg;Drenagem_BU_083+300_0_ECO101_20201006_091750.jpg;;;;;;;;;;;;;
1958;2113;6/10/2020;BUEIRO;083+300;ES;BR-101;NORTE;1,40;1,20;0,80;ø0,8;Bom;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-18,8454602;-39,9246677;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;JOSE FERNANDES PEREIRA;N;N;6/10/2020;Não;;Tablet;;;N;4;2020;;;BR-101;Drenagem_BU_083+300_j 00_ECO101_20201006_091850.jpg;Drenagem_BU_083+300_j 00_ECO101_20201006_092015.jpg;Drenagem_BU_083+300_j 00_ECO101_20201006_091850.jpg;Drenagem_BU_083+300_j 00_ECO101_20201006_092015.jpg;Drenagem_BU_083+300_j 00_ECO101_20201006_091906.jpg;Drenagem_BU_083+300_j 00_ECO101_20201006_091934.jpg;Drenagem_BU_083+300_j 00_ECO101_20201006_091942.jpg;Drenagem_BU_083+300_j 00_ECO101_20201006_091900.jpg;;;;;;;;;;;;;;;;
1959;1505;6/10/2020;BUEIRO;083+300;ES;BR-101;SUL;0,00;0,00;0,80;ø0,8;Regular;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-18,8453947557781;-39,9247273657468;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;CLEBERÇON DA SILVA SANTOS MATTOS;N;N;6/10/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_083+300_0_ECO101_20201006_091609.jpg;Drenagem_BU_083+300_0_ECO101_20201006_091658.jpg;Drenagem_BU_083+300_0_ECO101_20201006_091609.jpg;Drenagem_BU_083+300_0_ECO101_20201006_091658.jpg;Drenagem_BU_083+300_0_ECO101_20201006_091627.jpg;Drenagem_BU_083+300_0_ECO101_20201006_091634.jpg;Drenagem_BU_083+300_0_ECO101_20201006_091639.jpg;Drenagem_BU_083+300_0_ECO101_20201006_091649.jpg;Drenagem_BU_083+300_0_ECO101_20201006_091623.jpg;;;;;;;;;;;;;;;
